,Unnamed: 0,exptname,current_inj,onset_peak,offset_peak
347,25.0,20200113_004,265.8650651574135,64.1632080078125,60.0128173828125
348,26.0,20200113_004,285.26408597826963,66.6046142578125,62.103271484375
349,27.0,20200113_004,198.7017318606377,47.1649169921875,41.2139892578125
350,0.0,20200225_000,9.450785582885146,9.9945068359375,10.4827880859375
351,1.0,20200225_000,19.225566647946838,19.3328857421875,20.3094482421875
352,2.0,20200225_000,19.023385830223557,18.8140869140625,19.1650390625
353,3.0,20200225_000,28.94566860049963,26.79443359375,26.85546875
354,4.0,20200225_000,28.81673164665699,27.4200439453125,27.3895263671875
355,5.0,20200225_000,38.583630230277784,35.3240966796875,34.7900390625
356,6.0,20200225_000,48.20709582418203,41.5191650390625,39.0167236328125
357,7.0,20200225_000,57.546235620975494,44.5404052734375,42.90771484375
358,8.0,20200225_000,67.29532964527607,48.6907958984375,45.7305908203125
359,9.0,20200225_000,-0.15462253941223025,0.06103515625,-0.152587890625
360,10.0,20200225_000,-11.641185265034435,-13.6871337890625,-14.923095703125
361,11.0,20200225_000,-11.663563782349227,-13.48876953125,-15.167236328125
362,12.0,20200225_000,-11.550139170140028,-13.5498046875,-14.6331787109375
363,13.0,20200225_000,-11.331175919622185,-14.068603515625,-15.8843994140625
364,0.0,20200226_002,-11.792753219604492,-6.8817138671875,-7.598876953125
365,1.0,20200226_002,-12.090555191040039,-6.927490234375,-7.6751708984375
366,2.0,20200226_002,-11.937713623046875,-6.9427490234375,-7.6446533203125
367,3.0,20200226_002,-11.773429870605467,-6.8817138671875,-7.5531005859375
368,4.0,20200226_002,-11.801399230957033,-6.9122314453125,-7.6141357421875
369,5.0,20200226_002,4.3584184646606445,4.5013427734375,4.8065185546875
370,6.0,20200226_002,-11.545816421508787,-6.4544677734375,-6.4239501953125
371,7.0,20200226_002,1.3290395736694336,7.9803466796875,3.4637451171875
372,8.0,20200226_002,-11.688995361328125,-6.9122314453125,-6.8817138671875
373,9.0,20200226_002,0.12842845916748047,4.241943359375,-0.2288818359375
374,10.0,20200226_002,-11.862438201904295,-3.6163330078125,-5.0048828125
375,11.0,20200226_002,-11.691795349121096,-6.591796875,-5.9356689453125
376,12.0,20200226_002,-11.940765380859375,-6.744384765625,-7.4920654296875
377,13.0,20200226_002,-11.781312942504885,-4.913330078125,-5.096435546875
378,14.0,20200226_002,-11.772666931152346,-4.9285888671875,-5.1422119140625
379,15.0,20200226_002,-11.805215835571287,-5.0201416015625,-5.218505859375
380,16.0,20200226_002,-11.847175598144533,-4.913330078125,-5.096435546875
381,17.0,20200226_002,-11.918893814086914,-5.401611328125,-5.645751953125
382,18.0,20200226_002,-11.699167251586914,-4.45556640625,-4.1351318359375
383,19.0,20200226_002,-11.494192123413086,-5.2337646484375,-5.5999755859375
384,20.0,20200226_002,-11.801910400390625,-4.9285888671875,-5.157470703125
385,21.0,20200226_002,-11.923471450805664,-4.913330078125,-5.218505859375
386,22.0,20200226_002,-11.683401107788086,-5.0048828125,-5.3253173828125
387,23.0,20200226_002,-11.512247085571287,-3.509521484375,-5.035400390625
388,24.0,20200226_002,-11.999258041381836,-5.1116943359375,-5.4931640625
389,25.0,20200226_002,-11.889646530151367,-4.6234130859375,-4.913330078125
390,26.0,20200226_002,-11.8011474609375,-4.730224609375,-4.9285888671875
391,27.0,20200226_002,-11.879983901977539,-4.7454833984375,-4.8980712890625
392,28.0,20200226_002,-11.717985153198242,-5.1116943359375,-5.3558349609375
393,29.0,20200226_002,-11.895751953125,-4.9896240234375,-5.126953125
394,30.0,20200226_002,-11.91889190673828,-4.8980712890625,-5.1422119140625
395,31.0,20200226_002,-11.884561538696287,-3.2806396484375,-4.94384765625
396,32.0,20200226_002,-11.963397979736328,-4.791259765625,-5.2032470703125
397,33.0,20200226_002,-11.905670166015625,-4.69970703125,-5.06591796875
398,34.0,20200226_002,-11.999256134033205,-5.035400390625,-5.3558349609375
399,35.0,20200226_002,-11.614992141723633,-4.8980712890625,-4.974365234375
400,36.0,20200226_002,-11.73858642578125,-4.9591064453125,-5.06591796875
401,37.0,20200226_002,-11.934913635253904,-4.8828125,-5.0201416015625
402,38.0,20200226_002,-11.708322525024414,-5.0506591796875,-4.8828125
403,39.0,20200226_002,-11.908468246459961,-4.8065185546875,-5.06591796875
404,40.0,20200226_002,-11.978912353515625,-4.7454833984375,-5.0048828125
405,41.0,20200226_002,-11.822256088256836,-5.5389404296875,-5.828857421875
406,42.0,20200226_002,-11.912029266357422,-4.8828125,-5.0811767578125
407,43.0,20200226_002,-11.865488052368164,-4.94384765625,-5.2642822265625
408,44.0,20200226_002,-11.826578140258787,-4.8370361328125,-5.279541015625
409,45.0,20200226_002,9.437307357788086,4.57763671875,4.82177734375
410,46.0,20200226_002,9.572854995727539,4.0740966796875,4.7760009765625
411,47.0,20200226_002,9.59320068359375,4.2724609375,4.302978515625
412,48.0,20200226_002,9.466806411743164,3.7841796875,3.753662109375
413,49.0,20200226_002,9.618631362915039,2.58636474609375,1.97601318359375
414,50.0,20200226_002,9.482320785522461,4.82177734375,5.06591796875
415,51.0,20200226_002,9.549966812133787,4.2877197265625,4.4708251953125
416,52.0,20200226_002,9.46502685546875,4.2724609375,4.6234130859375
417,53.0,20200226_002,9.678140640258787,4.241943359375,6.2255859375
418,54.0,20200226_002,18.999481201171875,8.30078125,8.331298828125
419,55.0,20200226_002,19.11163330078125,8.087158203125,7.965087890625
420,56.0,20200226_002,19.510395050048828,8.148193359375,9.674072265625
421,57.0,20200226_002,19.11366844177246,8.11767578125,8.056640625
422,58.0,20200226_002,19.110107421875,7.9498291015625,8.4075927734375
423,59.0,20200226_002,19.126384735107425,8.1634521484375,10.2996826171875
424,60.0,20200226_002,19.1131591796875,8.2244873046875,8.392333984375
425,61.0,20200226_002,19.08111572265625,8.3770751953125,8.7890625
426,62.0,20200226_002,18.97226905822754,8.270263671875,10.4522705078125
427,63.0,20200226_002,19.193775177001953,8.4228515625,8.5601806640625
428,64.0,20200226_002,19.050344467163086,8.056640625,7.9498291015625
429,65.0,20200226_002,28.808847427368164,12.298583984375,12.51220703125
430,66.0,20200226_002,28.696186065673828,12.2833251953125,12.847900390625
431,67.0,20200226_002,28.894296646118164,16.1895751953125,12.6495361328125
432,68.0,20200226_002,28.723907470703125,12.20703125,12.451171875
433,69.0,20200226_002,28.67660522460937,12.0849609375,12.3748779296875
434,70.0,20200226_002,28.712465286254886,12.237548828125,12.26806640625
435,71.0,20200226_002,28.93168067932129,12.14599609375,12.8936767578125
436,72.0,20200226_002,28.69898223876953,16.143798828125,12.8021240234375
437,73.0,20200226_002,28.770193099975586,12.237548828125,12.7105712890625
438,74.0,20200226_002,26.19527244567871,12.1917724609375,11.993408203125
439,75.0,20200226_002,38.384498596191406,16.4794921875,16.2200927734375
440,76.0,20200226_002,38.13578414916992,16.2353515625,16.8304443359375
441,77.0,20200226_002,38.3359260559082,16.1590576171875,16.571044921875
442,78.0,20200226_002,38.25251388549805,16.2353515625,16.021728515625
443,79.0,20200226_002,38.36186599731445,16.4642333984375,16.8609619140625
444,80.0,20200226_002,38.40739059448242,16.204833984375,16.54052734375
445,81.0,20200226_002,38.35220336914063,16.1590576171875,16.6473388671875
446,82.0,20200226_002,38.26217651367188,16.387939453125,20.9197998046875
447,83.0,20200226_002,38.17570877075195,16.05224609375,16.265869140625
448,84.0,20200226_002,38.23674774169922,16.0980224609375,18.98193359375
449,85.0,20200226_002,38.38093948364258,16.05224609375,17.364501953125
450,86.0,20200226_002,48.0987548828125,20.01953125,19.866943359375
451,87.0,20200226_002,48.20785522460938,20.355224609375,20.44677734375
452,88.0,20200226_002,48.00288391113281,20.0347900390625,19.287109375
453,89.0,20200226_002,48.06315231323242,20.4620361328125,20.44677734375
454,90.0,20200226_002,47.9741439819336,20.9503173828125,20.477294921875
455,91.0,20200226_002,48.1600456237793,20.3857421875,26.0162353515625
456,92.0,20200226_002,47.82231521606445,20.5841064453125,19.8822021484375
457,93.0,20200226_002,48.00059127807617,18.524169921875,18.310546875
458,94.0,20200226_002,48.0776481628418,20.2789306640625,20.355224609375
459,95.0,20200226_002,48.00059127807617,20.32470703125,19.7601318359375
460,96.0,20200226_002,47.9278564453125,20.477294921875,20.32470703125
461,97.0,20200226_002,49.65031814575195,20.294189453125,23.895263671875
462,98.0,20200226_002,57.6324462890625,26.85546875,23.9410400390625
463,99.0,20200226_002,57.60014343261719,25.1617431640625,23.98681640625
464,100.0,20200226_002,57.69093704223633,24.810791015625,24.169921875
465,101.0,20200226_002,57.59226989746094,25.390625,24.261474609375
466,102.0,20200226_002,57.49893188476562,24.322509765625,24.3682861328125
467,103.0,20200226_002,57.62583541870117,24.4293212890625,22.9339599609375
468,104.0,20200226_002,57.70823287963867,24.23095703125,23.956298828125
469,105.0,20200226_002,57.60650634765625,24.7802734375,23.712158203125
470,106.0,20200226_002,57.49943923950195,24.7955322265625,23.98681640625
471,107.0,20200226_002,57.61286163330078,24.139404296875,23.345947265625
472,108.0,20200226_002,57.57777404785156,24.810791015625,24.017333984375
473,109.0,20200226_002,67.10968017578125,28.228759765625,27.6336669921875
474,110.0,20200226_002,67.12468719482422,32.9437255859375,25.9246826171875
475,111.0,20200226_002,67.08730316162111,29.1595458984375,27.6031494140625
476,112.0,20200226_002,67.2332763671875,29.0679931640625,27.191162109375
477,113.0,20200226_002,67.33754730224611,28.89251708984375,27.73284912109375
478,114.0,20200226_002,67.21217346191406,28.7322998046875,27.3284912109375
479,115.0,20200226_002,67.33068084716797,29.3426513671875,27.130126953125
480,116.0,20200226_002,67.21649169921875,28.5186767578125,27.1148681640625
481,117.0,20200226_002,65.50572967529297,31.3568115234375,26.947021484375
482,118.0,20200226_002,76.64006805419922,33.0963134765625,30.6396484375
483,119.0,20200226_002,76.7115249633789,33.6456298828125,27.52685546875
484,120.0,20200226_002,76.62378692626953,32.7301025390625,29.388427734375
485,121.0,20200226_002,76.66727447509766,34.1644287109375,30.029296875
486,122.0,20200226_002,76.62352752685547,34.271240234375,29.266357421875
487,123.0,20200226_002,79.4428482055664,33.7066650390625,33.3709716796875
488,124.0,20200226_002,86.4618911743164,39.12353515625,33.14208984375
489,125.0,20200226_002,86.53565216064453,39.031982421875,33.7066650390625
490,126.0,20200226_002,86.57989501953125,39.5660400390625,32.989501953125
491,127.0,20200226_002,86.59210968017578,38.87939453125,34.1033935546875
492,128.0,20200226_002,0.2685546875,0.244140625,3.9520263671875
493,129.0,20200226_002,-0.02772045135498047,-0.152587890625,-0.1220703125
494,130.0,20200226_002,-0.008901596069335938,-0.6866455078125,-0.9918212890625
495,131.0,20200226_002,-0.0328059196472168,-0.1220703125,0.06103515625
496,132.0,20200226_002,-0.03382301330566406,-0.457763671875,-0.5340576171875
497,133.0,20200226_002,-0.03229808807373047,-0.213623046875,-0.9002685546875
498,134.0,20200226_002,0.1617431640625,0.1068115234375,0.30517578125
499,135.0,20200226_002,0.26092529296875,3.8604736328125,0.5645751953125
500,136.0,20200226_002,-0.02314281463623047,-0.30517578125,-0.30517578125
501,0.0,20200312_002,-32.36083602905273,-15.6707763671875,-17.730712890625
502,1.0,20200312_002,-32.60040283203125,-16.021728515625,-18.157958984375
503,2.0,20200312_002,-32.72552490234375,-15.8843994140625,-18.0511474609375
504,3.0,20200312_002,-32.2906494140625,-15.5181884765625,-17.822265625
505,4.0,20200312_002,-32.33795166015625,-15.899658203125,-18.2647705078125
506,5.0,20200312_002,-26.08337211608887,-12.1307373046875,-14.2974853515625
507,6.0,20200312_002,-25.74005126953125,-12.3443603515625,-14.16015625
508,7.0,20200312_002,-16.94183349609375,-7.7362060546875,-9.3536376953125
509,8.0,20200312_002,-9.7900390625,-3.6773681640625,-5.279541015625
510,9.0,20200312_002,-9.503173828125,-3.41796875,-4.8675537109375
511,10.0,20200312_002,0.9033203125,3.021240234375,1.708984375
512,11.0,20200312_002,-0.36468505859375,0.1068115234375,0.18310546875
513,12.0,20200312_002,-0.02288818359375,0.335693359375,0.42724609375
514,13.0,20200312_002,-0.0518798828125,0.1220703125,0.640869140625
515,14.0,20200312_002,-0.5401611328125,0.1983642578125,0.3814697265625
516,15.0,20200312_002,0.25634765625,2.7618408203125,1.52587890625
517,16.0,20200312_002,0.07476806640625,2.8076171875,1.5106201171875
518,17.0,20200312_002,0.1495361328125,3.173828125,1.8310546875
519,18.0,20200312_002,7.5531005859375,6.317138671875,5.828857421875
520,19.0,20200312_002,14.9993896484375,10.21575927734375,10.06317138671875
521,20.0,20200312_002,15.3350830078125,10.87188720703125,9.98687744140625
522,21.0,20200312_002,23.05602836608887,15.625,14.3280029296875
523,22.0,20200312_002,17.19970703125,7.75909423828125,16.15142822265625
524,23.0,20200312_002,30.55419731140137,19.3634033203125,18.1121826171875
525,24.0,20200312_002,30.670167922973636,18.4478759765625,18.6004638671875
526,25.0,20200312_002,30.40008544921875,22.491455078125,18.3868408203125
527,26.0,20200312_002,38.8641357421875,33.111572265625,22.0947265625
528,27.0,20200312_002,38.201904296875,31.7535400390625,22.27783203125
529,28.0,20200312_002,38.30413818359375,29.79278564453125,21.73614501953125
530,29.0,20200312_002,38.37737655639648,25.2532958984375,22.2320556640625
531,30.0,20200312_002,39.549259185791016,26.275634765625,24.4903564453125
532,31.0,20200312_002,38.56048583984375,28.50341796875,21.5911865234375
533,32.0,20200312_002,38.304141998291016,29.0679931640625,20.9503173828125
534,33.0,20200312_002,38.322452545166016,27.4658203125,19.805908203125
535,34.0,20200312_002,39.09912109375,25.1007080078125,25.0396728515625
536,35.0,20200312_002,38.916011810302734,21.6217041015625,21.5606689453125
537,36.0,20200312_002,41.07666015625,24.7039794921875,23.25439453125
538,37.0,20200312_002,46.240234375,31.3262939453125,33.0657958984375
539,38.0,20200312_002,46.54693603515625,40.6951904296875,22.6898193359375
540,39.0,20200312_002,46.11968994140625,36.53717041015625,22.75848388671875
541,40.0,20200312_002,45.59173583984375,40.5120849609375,22.6898193359375
542,41.0,20200312_002,46.5423583984375,29.8919677734375,27.1759033203125
543,42.0,20200312_002,46.93145751953125,29.22821044921875,25.65765380859375
544,43.0,20200312_002,46.06628799438477,40.03143310546875,23.62823486328125
545,44.0,20200312_002,46.65221786499024,42.388916015625,21.3623046875
546,45.0,20200312_002,46.43706893920898,32.7301025390625,31.982421875
547,46.0,20200312_002,45.6878662109375,39.4439697265625,21.3470458984375
548,47.0,20200312_002,53.668212890625,48.675537109375,24.4140625
549,48.0,20200312_002,54.17327880859375,40.0390625,24.1851806640625
550,49.0,20200312_002,53.9093017578125,47.760009765625,24.322509765625
551,50.0,20200312_002,53.63616943359375,49.9420166015625,24.7955322265625
0,,20170206_003,-12.290955055505037,-12.8326416015625,-14.4805908203125
1,,20170206_003,-12.222289806231856,-6.561279296875,-11.9171142578125
2,,20170206_003,-12.313842307776213,-11.505126953125,-12.237548828125
3,,20170206_003,-12.802124256268144,-8.2855224609375,-12.908935546875
4,,20170206_003,-12.748718727380037,-11.4898681640625,-11.2762451171875
5,,20170206_003,-12.70294189453125,-9.2620849609375,-11.444091796875
6,,20170206_003,-12.382506392896175,-9.979248046875,-11.71875
7,,20170206_003,-13.061524368822575,-15.960693359375,-19.073486328125
8,,20170206_003,-12.657165061682463,-10.2691650390625,-12.14599609375
9,,20170206_003,-12.634277809411287,-10.25390625,-12.0849609375
10,,20170206_003,-13.145445846021175,-15.106201171875,-13.885498046875
11,,20170206_003,-12.55035400390625,-11.993408203125,-13.6566162109375
12,,20170206_003,8.255005232058465,2.69317626953125,4.03594970703125
13,,20170206_003,8.377075428143144,8.758544921875,10.528564453125
14,,20170206_003,8.255004649981856,16.8914794921875,9.3994140625
15,,20170206_003,8.644104236736894,8.270263671875,10.040283203125
16,,20170206_003,8.73565673828125,4.46319580078125,15.37322998046875
17,,20170206_003,8.522033458575606,6.134033203125,8.3770751953125
18,,20170206_003,15.541077591478825,8.4228515625,25.2838134765625
19,,20170206_003,18.531798850744963,15.716552734375,23.529052734375
20,,20170206_003,17.829894786700606,17.08984375,19.0887451171875
21,,20170206_003,18.394470680505037,15.655517578125,19.8211669921875
22,,20170206_003,18.142699263989925,17.669677734375,19.622802734375
23,,20170206_003,18.287658458575606,13.0615234375,23.345947265625
24,,20170206_003,18.0816650390625,16.27349853515625,33.69903564453125
25,,20170206_003,18.363952403888106,21.453857421875,21.05712890625
26,,20170206_003,18.508911598473787,17.8070068359375,26.947021484375
27,,20170206_003,18.066406482830644,15.1214599609375,20.1263427734375
28,,20170206_003,18.852234352380037,24.810791015625,39.9017333984375
29,,20170206_003,27.481080032885075,24.7650146484375,26.79443359375
30,,20170206_003,27.35137939453125,30.8990478515625,31.5093994140625
31,,20170206_003,27.73284912109375,25.665283203125,38.6962890625
32,,20170206_003,27.58026123046875,22.613525390625,32.5469970703125
33,,20170206_003,27.96173095703125,26.5350341796875,39.7186279296875
34,,20170206_003,18.035888206213713,15.8538818359375,18.2342529296875
35,,20170206_003,18.676756881177425,16.0980224609375,19.500732421875
0,,20170502_002,27.83966064453125,28.7017822265625,35.430908203125
1,,20170502_002,27.4658203125,29.449462890625,35.186767578125
2,,20170502_002,29.31976318359375,29.4189453125,34.881591796875
3,,20170502_002,37.7655029296875,38.1011962890625,46.81396484375
4,,20170502_002,36.92626953125,39.83306884765625,51.97906494140625
5,,20170502_002,37.841796875,25.5889892578125,50.2471923828125
6,,20170502_002,37.872314453125,29.571533203125,48.2025146484375
7,,20170502_002,46.81396484375,49.0570068359375,59.814453125
8,,20170502_002,48.027042388916016,48.553466796875,58.7158203125
9,,20170502_002,47.538761138916016,48.03466796875,58.868408203125
10,,20170502_002,37.04833984375,44.56329345703125,53.68804931640625
11,,20170502_002,17.1051025390625,19.69146728515625,23.71978759765625
12,,20170502_002,18.768310546875,19.92034912109375,23.15521240234375
13,,20170502_002,17.43316650390625,19.5465087890625,21.881103515625
0,,20170912_005,-22.385406494140625,-15.045166015625,-16.7236328125
1,,20170912_005,10.73150634765625,0.213623046875,15.6402587890625
2,,20170912_005,18.090057373046875,13.9617919921875,15.4571533203125
3,,20170912_005,18.2373046875,14.5416259765625,15.1214599609375
4,,20170912_005,27.457427978515625,21.331787109375,23.284912109375
5,,20170912_005,37.41836929321289,28.7933349609375,31.1737060546875
6,,20170912_005,37.338253021240234,28.3203125,30.4718017578125
7,,20170912_005,-41.77322006225586,-29.3121337890625,-33.660888671875
8,,20170912_005,-33.538055419921875,-25.2838134765625,-25.7110595703125
9,,20170912_005,-22.470090866088867,-16.7083740234375,-16.5252685546875
10,,20170912_005,-22.232053756713867,-16.357421875,-17.7459716796875
11,,20170912_005,-22.286989212036133,-17.9595947265625,-17.8680419921875
12,,20170912_005,-22.26715087890625,-16.4947509765625,-17.6849365234375
0,,20171010_002,-13.92364501953125,-1.52587890625,-6.4544677734375
1,,20171010_002,-21.340940475463867,-4.45556640625,-4.9591064453125
2,,20171010_002,-21.49810791015625,-5.0201416015625,-5.5084228515625
3,,20171010_002,0.063323974609375,-0.3662109375,-0.2899169921875
4,,20171010_002,-0.08697509765625,-0.518798828125,-0.7476806640625
5,,20171010_002,-0.06866455078125,-0.8087158203125,-0.946044921875
6,,20171010_002,-0.183868408203125,0.4730224609375,0.091552734375
7,,20171010_002,0.12969970703125,11.77978515625,0.91552734375
8,,20171010_002,-21.47674560546875,-4.5318603515625,-5.1727294921875
9,,20171010_002,19.020843505859375,4.0435791015625,19.134521484375
10,,20171010_002,29.02679443359375,7.38525390625,8.0413818359375
11,,20171010_002,48.065948486328125,15.20538330078125,11.83319091796875
0,,20171010_005,-21.502685546875,-19.1192626953125,-21.5911865234375
1,,20171010_005,-21.2677001953125,-27.4658203125,-31.646728515625
2,,20171010_005,-21.224212646484375,-31.097412109375,-37.53662109375
3,,20171010_005,19.1925048828125,32.2265625,30.548095703125
4,,20171010_005,19.243621826171875,30.517578125,28.8543701171875
5,,20171010_005,19.094085693359375,30.059814453125,31.5704345703125
0,,20171011_001,-21.315765380859375,-10.498046875,-10.8795166015625
1,,20171011_001,-21.531679153442383,-10.7574462890625,-11.322021484375
2,,20171011_001,19.191741943359375,17.5018310546875,10.7421875
3,,20171011_001,19.22149658203125,17.486572265625,10.7269287109375
4,,20171011_001,19.1436767578125,10.406494140625,10.7421875
5,,20171011_001,28.667449951171875,15.655517578125,16.1590576171875
6,,20171011_001,38.3026123046875,21.3623046875,21.9879150390625
7,,20171011_001,48.07358169555664,26.6265869140625,28.3203125
8,,20171011_001,57.46917724609375,53.89404296875,33.966064453125
9,,20171011_001,57.431026458740234,38.1011962890625,33.966064453125
10,,20171011_001,57.475284576416016,43.0450439453125,45.928955078125
11,,20171011_001,57.41424560546875,40.618896484375,34.5916748046875
0,,20171027_000,-21.300506591796875,-5.5999755859375,-12.02392578125
1,,20171027_000,-21.489717483520508,-10.040283203125,-15.19775390625
2,,20171027_000,-21.4385986328125,-8.880615234375,-12.847900390625
3,,20171027_000,-21.398162841796875,-3.8299560546875,-13.7939453125
4,,20171027_000,-21.231842041015625,-13.5955810546875,-17.0135498046875
5,,20171027_000,-21.338653564453125,-11.1846923828125,-10.467529296875
6,,20171027_000,-21.350860595703125,-9.65118408203125,-15.40374755859375
7,,20171027_000,19.115447998046875,12.6953125,12.481689453125
8,,20171027_000,19.156646728515625,14.06097412109375,16.50238037109375
9,,20171027_000,19.146728515625,14.556884765625,18.4173583984375
10,,20171027_000,29.0435791015625,19.17266845703125,22.37701416015625
11,,20171027_000,28.691864013671875,17.63153076171875,23.73504638671875
12,,20171027_000,37.963104248046875,41.473388671875,38.3758544921875
0,,20171031_004,-21.44012451171875,-21.85821533203125,-35.11810302734375
1,,20171031_004,-21.389007568359375,-19.83642578125,-32.2723388671875
2,,20171031_004,-21.3531494140625,-14.83154296875,-22.857666015625
3,,20171031_004,-21.514131546020508,-23.468017578125,-32.2723388671875
4,,20171031_004,-21.205902099609375,-20.6298828125,-33.233642578125
5,,20171031_004,-21.464540481567383,-21.6827392578125,-31.707763671875
6,,20171031_004,-21.5484619140625,-19.34051513671875,-32.40203857421875
7,,20171031_004,-21.484376907348633,-15.68603515625,-28.2135009765625
8,,20171031_004,-21.441648483276367,-15.9454345703125,-25.8941650390625
9,,20171031_004,-21.579742431640625,-19.8974609375,-32.867431640625
10,,20171031_004,-21.50421142578125,-19.3939208984375,-31.097412109375
11,,20171031_004,-21.4569091796875,-15.960693359375,-28.38134765625
12,,20171031_004,19.164276123046875,18.402099609375,22.9949951171875
13,,20171031_004,19.26422119140625,24.0631103515625,25.238037109375
14,,20171031_004,19.01702880859375,25.77972412109375,28.69415283203125
15,,20171031_004,19.075775146484375,16.90673828125,24.169921875
16,,20171031_004,19.24896240234375,25.7110595703125,31.951904296875
0,,20171107_002,-21.0693359375,-3.90625,-3.6468505859375
1,,20171107_002,-21.230316162109375,-4.547119140625,-4.5623779296875
2,,20171107_002,-21.115114212036133,-4.7454833984375,-4.8828125
3,,20171107_002,-21.230316162109375,-4.82177734375,-4.9591064453125
4,,20171107_002,-21.147918701171875,-3.8299560546875,-3.5247802734375
5,,20171107_002,-0.592803955078125,-4.7149658203125,-0.9307861328125
6,,20171107_002,-0.067901611328125,-0.3509521484375,-0.396728515625
7,,20171107_002,19.406892776489258,3.5400390625,3.5552978515625
8,,20171107_002,19.438934326171875,4.1351318359375,9.765625
9,,20171107_002,19.2962646484375,3.753662109375,3.570556640625
10,,20171107_002,0.061798095703125,0.152587890625,0.2288818359375
11,,20171107_002,-0.1129150390625,-0.9307861328125,-0.9307861328125
12,,20171107_002,0.2197265625,0.18310546875,0.7171630859375
13,,20171107_002,48.150634765625,15.716552734375,10.1470947265625
14,,20171107_002,48.249053955078125,14.434814453125,15.44189453125
15,,20171107_002,48.269649505615234,9.7808837890625,9.8419189453125
16,,20171107_002,-0.03662109375,-0.4730224609375,-0.4425048828125
17,,20171107_002,0.02593994140625,0.2288818359375,0.1983642578125
18,,20171107_002,67.29736328125,14.1754150390625,19.8516845703125
19,,20171107_002,67.12493896484375,13.702392578125,13.580322265625
20,,20171107_002,67.352294921875,14.1143798828125,14.09912109375
21,,20171107_002,-0.13580322265625,-0.2593994140625,-0.2899169921875
22,,20171107_002,-0.017547607421875,-0.2899169921875,0.030517578125
23,,20171107_002,0.08087158203125,0.05340576171875,0.12969970703125
24,,20171107_002,-0.02899169921875,-0.8544921875,-0.2593994140625
25,,20171107_002,0.069427490234375,0.1678466796875,0.3204345703125
26,,20171107_002,-0.07476806640625,-0.091552734375,-0.2899169921875
